location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
CO,2021-07-09,CO,Colombia,22126.0,509.0,4561125.0,129261.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,19.0,25.0,0.0,71.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,27713.0,4181237.0
CO,2021-07-10,CO,Colombia,19271.0,534.0,4580396.0,129795.0,20605186.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.0,14.0,20.0,0.0,78.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,29436.0,4210673.0
CO,2021-07-11,CO,Colombia,13199.0,529.0,4593595.0,130324.0,21641395.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,17.0,24.0,0.0,77.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,26138.0,4236811.0
CO,2021-07-12,CO,Colombia,18819.0,539.0,4612414.0,130863.0,21911121.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,16.0,22.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,21877.0,4258688.0
CO,2021-07-13,CO,Colombia,19011.0,534.0,4631425.0,131397.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.0,14.0,19.0,0.0,79.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,23328.0,4282016.0
CO,2021-07-14,CO,Colombia,17967.0,508.0,4649392.0,131905.0,22624568.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,17.0,26.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17515.0,4299531.0
CO,2021-07-15,CO,Colombia,17000.0,525.0,4666392.0,132430.0,22942717.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,18.0,24.0,0.0,73.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18475.0,4318006.0
CO,2021-07-16,CO,Colombia,17497.0,516.0,4683889.0,132946.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.0,18.0,27.0,0.0,63.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18088.0,4336094.0
CO,2021-07-17,CO,Colombia,13993.0,430.0,4697882.0,133376.0,23486275.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.0,11.0,20.0,2.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18448.0,4354542.0
CO,2021-07-18,CO,Colombia,8838.0,454.0,4706720.0,133830.0,23631963.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,16.0,22.0,0.0,72.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,16768.0,4371310.0
CO,2021-07-19,CO,Colombia,13467.0,388.0,4720187.0,134218.0,23832572.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,17.0,23.0,0.0,71.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18717.0,4390027.0
CO,2021-07-20,CO,Colombia,7842.0,407.0,4728029.0,134625.0,24000509.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,17.0,24.0,0.0,68.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,14861.0,4404888.0
CO,2021-07-21,CO,Colombia,11363.0,411.0,4739392.0,135036.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,17.0,22.0,0.0,75.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,12639.0,4417527.0
CO,2021-07-22,CO,Colombia,12252.0,378.0,4751644.0,135414.0,24535783.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,15.0,24.0,0.0,76.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13430.0,4430957.0
CO,2021-07-23,CO,Colombia,11880.0,367.0,4763524.0,135781.0,24826407.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.0,20.0,27.0,0.0,65.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,13534.0,4444491.0
CO,2021-07-24,CO,Colombia,10151.0,337.0,4773675.0,136118.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,19.0,25.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,14517.0,4459008.0
CO,2021-07-25,CO,Colombia,5776.0,325.0,4779451.0,136443.0,25352932.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.0,16.0,21.0,2.0,91.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,10768.0,4469776.0
CO,2021-07-26,CO,Colombia,8983.0,326.0,4788434.0,136769.0,25641086.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,12.0,8.0,20.0,2.0,86.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,17080.0,4486856.0
CO,2021-07-27,CO,Colombia,8408.0,349.0,4796842.0,137118.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,18.0,25.0,0.0,82.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,21619.0,4508475.0
CO,2021-07-28,CO,Colombia,8658.0,343.0,4805500.0,137461.0,26186714.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.0,15.0,22.0,0.0,83.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,18322.0,4526797.0
CO,2021-07-29,CO,Colombia,8714.0,329.0,4814214.0,137790.0,26515327.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,16.0,24.0,0.0,70.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,12474.0,4539271.0
CO,2021-07-30,CO,Colombia,8359.0,262.0,4822573.0,138052.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,16.0,23.0,0.0,77.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,9905.0,4549176.0
CO,2021-07-31,CO,Colombia,6497.0,279.0,4829070.0,138331.0,27524377.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,16.0,25.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,10764.0,4559940.0
CO,2021-08-01,CO,Colombia,4176.0,295.0,4833246.0,138626.0,27751197.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,18.0,23.0,0.0,73.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,9192.0,4569132.0
CO,2021-08-02,CO,Colombia,6010.0,275.0,4839256.0,138901.0,28152320.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.0,15.0,23.0,0.0,70.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,10401.0,4579533.0
CO,2021-08-03,CO,Colombia,5915.0,227.0,4845171.0,139128.0,28608522.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,19.0,24.0,0.0,62.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,8001.0,4587534.0
CO,2021-08-04,CO,Colombia,5802.0,212.0,4850973.0,139340.0,29013935.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,17.0,24.0,0.0,63.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,9174.0,4596708.0
CO,2021-08-05,CO,Colombia,5725.0,211.0,4856698.0,139551.0,29416582.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,15.0,24.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,9275.0,4605983.0
CO,2021-08-06,CO,Colombia,5553.0,238.0,4862251.0,139789.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,12.0,21.0,0.0,72.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,8119.0,4614102.0
CO,2021-08-07,CO,Colombia,3703.0,217.0,4865954.0,140006.0,30244618.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,18.0,25.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,10230.0,4624332.0
CO,2021-08-08,CO,Colombia,2122.0,174.0,4868076.0,140180.0,30379000.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.0,12.0,22.0,0.0,79.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,6351.0,4630683.0
CO,2021-08-09,CO,Colombia,3943.0,202.0,4872019.0,140382.0,30639657.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,12.0,22.0,0.0,74.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,7240.0,4637923.0
CO,2021-08-10,CO,Colombia,4259.0,193.0,4876278.0,140575.0,30883739.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,20.0,26.0,0.0,66.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,6755.0,4644678.0
CO,2021-08-11,CO,Colombia,4328.0,179.0,4880606.0,140754.0,31149291.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,18.0,26.0,0.0,65.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,6992.0,4651670.0
CO,2021-08-12,CO,Colombia,3824.0,174.0,4884430.0,140928.0,31376085.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.0,15.0,22.0,2.0,80.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,6418.0,4658088.0
CO,2021-08-13,CO,Colombia,3968.0,153.0,4888398.0,141081.0,31553173.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,15.0,22.0,0.0,78.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,5955.0,4664043.0
CO,2021-08-14,CO,Colombia,2848.0,152.0,4891246.0,141233.0,31769498.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,19.0,25.0,0.0,69.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4644.0,4668687.0
CO,2021-08-15,CO,Colombia,1791.0,154.0,4893037.0,141387.0,31865446.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,13.0,10.0,19.0,2.0,80.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4831.0,4673518.0
CO,2021-08-16,CO,Colombia,1416.0,145.0,4894453.0,141532.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,16.0,22.0,0.0,85.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,36.0,4673554.0
CO,2021-08-17,CO,Colombia,2628.0,137.0,4897081.0,141669.0,32192874.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.0,13.0,20.0,2.0,88.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,3995.0,4677549.0
CO,2021-08-18,CO,Colombia,2854.0,141.0,4899935.0,141810.0,32463196.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,14.0,20.0,0.0,78.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,3746.0,4681295.0
CO,2021-08-19,CO,Colombia,3098.0,132.0,4903033.0,141942.0,32741710.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.0,14.0,20.0,0.0,81.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,8472.0,4689767.0
CO,2021-08-20,CO,Colombia,2909.0,138.0,4905942.0,142080.0,33005580.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.0,14.0,19.0,2.0,91.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4153.0,4693920.0
CO,2021-08-21,CO,Colombia,2318.0,131.0,4908260.0,142211.0,33255471.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,18.0,24.0,0.0,77.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4390.0,4698310.0
CO,2021-08-22,CO,Colombia,1417.0,115.0,4909677.0,142326.0,33405365.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,14.0,23.0,2.0,80.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4008.0,4702318.0
CO,2021-08-23,CO,Colombia,2340.0,142.0,4912017.0,142468.0,33696899.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.0,13.0,21.0,0.0,73.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,3872.0,4706190.0
CO,2021-08-24,CO,Colombia,2115.0,116.0,4914132.0,142584.0,33963461.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,17.0,23.0,0.0,88.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4205.0,4710395.0
CO,2021-08-25,CO,Colombia,2105.0,106.0,4916237.0,142690.0,34247170.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,19.0,25.0,0.0,79.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4392.0,4714787.0
CO,2021-08-26,CO,Colombia,2319.0,93.0,4918556.0,142783.0,0.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,17.0,26.0,0.0,76.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,4770.0,4719557.0
CO,2021-08-27,CO,Colombia,2147.0,111.0,4920703.0,142894.0,34805950.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,17.0,25.0,0.0,71.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,3996.0,4723553.0
CO,2021-08-28,CO,Colombia,1938.0,99.0,4922641.0,142993.0,35071950.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.0,17.0,25.0,2.0,79.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,3407.0,4726960.0
CO,2021-08-29,CO,Colombia,884.0,105.0,4923525.0,143098.0,35172185.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.0,15.0,22.0,0.0,81.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,2165.0,4729125.0
CO,2021-08-30,CO,Colombia,1673.0,80.0,4925198.0,143178.0,35355619.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.0,17.0,22.0,0.0,82.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,1707.0,4730832.0
CO,2021-08-31,CO,Colombia,1754.0,102.0,4926952.0,143280.0,35546165.0,50882884.0,24984564.0,25898320.0,9512141.0,40827302.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.0,17.0,23.0,0.0,75.0,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8,1718.0,4732550.0
